OrderID,CustomerID,OrderDate,Category,Product,Quantity,UnitPrice,Discount,Revenue
O12277,C1182,2025-03-24,Apparel,Running Shoes,2,5151.84,0,10303.68
O12278,C1053,2025-12-25,Stationery,Desk Organiser,6,501.34,0,3008.04
O12279,C1378,2024-06-19,Apparel,Running Shoes,11,5163.74,0,56801.14
O12280,C1162,2024-07-22,Stationery,Pen Pack,10,709.33,0,7093.3
O12281,C1406,2025-09-08,Furniture,Study Table,7,5104.84,0,35733.88
O12282,C1006,2025-01-22,Furniture,Office Chair,12,19599.92,0.1,211679.14
O12283,C1086,2025-09-04,Apparel,Sunglasses,7,3377.25,0.15,20094.64
O12284,C1225,2025-12-05,Furniture,Bookshelf,1,16450.52,0.15,13982.94
O12285,C1222,2025-11-18,Home & Kitchen,Vacuum Cleaner,3,11557.49,0.15,29471.6
O12286,C1134,2024-11-01,Home & Kitchen,Air Fryer,1,5747.73,0,5747.73
O12287,C1395,2025-05-03,Furniture,Bed Frame,5,10124.32,0,50621.6
O12288,C1098,2025-04-26,Apparel,Jacket,10,1235.77,0.15,10504.05
O12289,C1077,2025-11-23,Stationery,Notebook Set,3,185.11,0.05,527.56
O12290,C1072,2025-08-16,Apparel,Backpack,3,4162.96,0,12488.88
O12291,C1320,2025-12-13,Electronics,Bluetooth Speaker,3,5914.29,0.1,15968.58
O12292,C1080,2025-07-25,Apparel,Backpack,1,3849.62,0,3849.62
O12293,C1395,2025-10-18,Furniture,Bookshelf,5,20574.67,0,102873.35
O12294,C1403,2025-04-14,Electronics,Bluetooth Speaker,6,3425.71,0.05,19526.55
O12295,C1377,2025-05-18,Stationery,Pen Pack,2,1110.21,0,2220.42
O12296,C1185,2025-01-11,Home & Kitchen,Air Fryer,2,12098.04,0,24196.08
O12297,C1347,2025-08-06,Furniture,Study Table,8,23772.54,0,190180.32
O12298,C1396,2025-03-17,Home & Kitchen,Vacuum Cleaner,2,12645.23,0,25290.46
O12299,C1161,2025-11-06,Home & Kitchen,Air Fryer,8,9837.38,0.05,74764.09
O12300,C1410,2025-11-12,Home & Kitchen,Mixer Grinder,3,7827.69,0,23483.07
O12301,C1171,2025-07-23,Furniture,Bed Frame,5,14389.3,0.05,68349.18
O12302,C1110,2025-09-15,Electronics,Wireless Earbuds,4,2065.27,0,8261.08
O12303,C1297,2025-01-21,Electronics,Wireless Earbuds,2,3361.42,0.15,5714.41
O12304,C1112,2025-03-01,Electronics,Bluetooth Speaker,13,5609.69,0,72925.97
O12305,C1417,2025-12-25,Stationery,Desk Organiser,2,502.57,0,1005.14
O12306,C1111,2025-08-11,Furniture,Bed Frame,3,19774.04,0,59322.12
O12307,C1132,2025-01-08,Furniture,Office Chair,3,16974.76,0.05,48378.07
O12308,C1368,2025-01-06,Stationery,Pen Pack,2,584.97,0,1169.94
O12309,C1032,2025-01-16,Furniture,Bed Frame,12,20585.3,0,247023.6
O12310,C1348,2025-03-29,Home & Kitchen,Vacuum Cleaner,7,8301.52,0,58110.64
O12311,C1120,2024-10-22,Electronics,Smart Watch,12,7526.24,0.15,76767.65
O12312,C1129,2025-05-10,Electronics,Power Bank,5,6340.45,0,31702.25
O12313,C1326,2024-07-29,Electronics,Smart Watch,3,6905.56,0.05,19680.85
O12314,C1339,2025-08-05,Home & Kitchen,Air Fryer,1,5774.3,0,5774.3
O12315,C1207,2025-02-23,Stationery,Desk Organiser,10,386.71,0,3867.1
O12316,C1037,2025-08-02,Home & Kitchen,Air Fryer,2,8208.49,0,16416.98
O12317,C1250,2025-07-15,Furniture,Study Table,1,5267.61,0.1,4740.85
O12318,C1077,2025-08-08,Electronics,Bluetooth Speaker,2,5216.3,0,10432.6
O12319,C1283,2025-04-21,Apparel,Jacket,4,5247.01,0,20988.04
O12320,C1109,2025-07-22,Home & Kitchen,Mixer Grinder,2,7937.15,0.1,14286.87
O12321,C1372,2025-04-30,Electronics,Wireless Earbuds,6,5847.89,0,35087.34
O12322,C1247,2025-11-12,Home & Kitchen,Vacuum Cleaner,4,8624.41,0.15,29322.99
O12323,C1020,2025-05-12,Apparel,Backpack,3,2916.08,0.15,7436.0
O12324,C1416,2024-09-05,Stationery,Planner,7,843.97,0.05,5612.4
O12325,C1186,2025-09-17,Apparel,Sunglasses,2,3870.01,0.05,7353.02
O12326,C1204,2025-04-30,Stationery,Notebook Set,10,722.85,0.05,6867.07
O12327,C1367,2025-08-05,Electronics,Smart Watch,2,7520.1,0.15,12784.17
O12328,C1315,2025-12-01,Stationery,Notebook Set,3,877.45,0,2632.35
O12329,C1259,2025-04-04,Home & Kitchen,Mixer Grinder,1,2256.96,0.15,1918.42
O12330,C1261,2025-08-04,Electronics,Smart Watch,2,8896.81,0.15,15124.58
O12331,C1097,2025-11-12,Furniture,Bed Frame,3,23916.5,0.05,68162.02
O12332,C1116,2024-11-20,Electronics,Power Bank,1,5272.81,0,5272.81
O12333,C1154,2024-12-18,Electronics,Bluetooth Speaker,3,4755.48,0.05,13553.12
O12334,C1244,2024-04-14,Apparel,Backpack,12,1039.62,0,12475.44
O12335,C1214,2025-07-03,Electronics,Power Bank,3,7087.61,0,21262.83
O12336,C1027,2025-05-03,Furniture,Office Chair,3,20687.34,0,62062.02
O12337,C1024,2024-10-09,Home & Kitchen,Vacuum Cleaner,1,3361.07,0,3361.07
O12338,C1014,2025-11-01,Electronics,Power Bank,3,2457.3,0,7371.9
O12339,C1010,2025-11-16,Apparel,Backpack,10,5126.22,0.1,46135.98
O12340,C1343,2025-10-16,Apparel,Sunglasses,1,4197.15,0.05,3987.29
O12341,C1012,2025-10-27,Electronics,Wireless Earbuds,10,5981.99,0,59819.9
O12342,C1079,2024-11-07,Stationery,Pen Pack,5,587.65,0.05,2791.34
O12343,C1251,2024-07-01,Electronics,Bluetooth Speaker,3,9374.71,0,28124.13
O12344,C1051,2024-10-10,Electronics,Smart Watch,2,3522.46,0,7044.92
O12345,C1201,2025-05-22,Stationery,Desk Organiser,2,907.15,0.15,1542.15
O12346,C1341,2024-11-03,Home & Kitchen,Mixer Grinder,4,13426.94,0.05,51022.37
O12347,C1087,2025-06-20,Home & Kitchen,Vacuum Cleaner,2,4825.56,0.15,8203.45
O12348,C1258,2025-10-29,Furniture,Study Table,7,11352.32,0,79466.24
O12349,C1112,2025-05-30,Home & Kitchen,Air Fryer,12,6373.94,0,76487.28
O12350,C1393,2025-10-04,Home & Kitchen,Mixer Grinder,4,8408.13,0.05,31950.89
O12351,C1264,2025-01-22,Home & Kitchen,Air Fryer,4,4700.81,0,18803.24
O12352,C1300,2024-11-02,Apparel,Backpack,3,3124.27,0,9372.81
O12353,C1043,2024-12-06,Electronics,Smart Watch,1,8108.09,0.1,7297.28
O12354,C1121,2025-09-08,Home & Kitchen,Vacuum Cleaner,5,4759.05,0,23795.25
O12355,C1123,2025-05-19,Home & Kitchen,Water Purifier,3,13185.96,0,39557.88
O12356,C1371,2025-08-11,Apparel,Running Shoes,4,1324.32,0.05,5032.42
O12357,C1319,2025-12-29,Furniture,Bed Frame,1,18873.87,0.1,16986.48
O12358,C1170,2025-06-30,Furniture,Bookshelf,9,8397.68,0,75579.12
O12359,C1143,2025-12-09,Furniture,Bookshelf,9,20667.55,0.15,158106.76
O12360,C1153,2025-06-02,Home & Kitchen,Air Fryer,3,4779.72,0.05,13622.2
O12361,C1236,2024-11-19,Furniture,Office Chair,1,20022.48,0.05,19021.36
O12362,C1013,2025-03-03,Furniture,Study Table,1,21994.91,0.15,18695.67
O12363,C1406,2025-09-27,Home & Kitchen,Water Purifier,6,11278.38,0,67670.28
O12364,C1073,2025-10-19,Home & Kitchen,Air Fryer,10,8757.04,0.05,83191.88
O12365,C1026,2025-07-22,Electronics,Power Bank,2,5988.03,0,11976.06
O12366,C1118,2025-06-26,Furniture,Office Chair,2,18559.71,0.05,35263.45
O12367,C1362,2025-09-17,Home & Kitchen,Mixer Grinder,2,6783.23,0,13566.46
O12368,C1100,2025-07-17,Apparel,Sunglasses,3,1849.69,0.15,4716.71
O12369,C1088,2025-07-16,Apparel,Backpack,3,5797.48,0,17392.44
O12370,C1016,2025-02-27,Apparel,Running Shoes,3,4623.23,0,13869.69
O12371,C1371,2025-03-31,Home & Kitchen,Mixer Grinder,5,2389.55,0.15,10155.59
O12372,C1268,2025-04-09,Furniture,Bed Frame,2,21972.26,0.05,41747.29
O12373,C1310,2024-09-26,Furniture,Study Table,2,7643.1,0,15286.2
O12374,C1418,2024-10-12,Home & Kitchen,Vacuum Cleaner,1,11701.61,0,11701.61
O12375,C1060,2025-02-08,Home & Kitchen,Water Purifier,6,8085.14,0.1,43659.76
O12376,C1005,2025-10-27,Furniture,Study Table,1,13997.78,0.15,11898.11
O12377,C1327,2025-06-03,Apparel,Backpack,9,5338.25,0.15,40837.61
O12378,C1314,2025-08-27,Apparel,Running Shoes,1,5169.67,0,5169.67
O12379,C1326,2025-09-02,Apparel,Sunglasses,3,3254.01,0,9762.03
O12380,C1355,2025-10-05,Home & Kitchen,Water Purifier,2,4297.68,0.15,7306.06
O12381,C1340,2025-11-14,Electronics,Smart Watch,4,9425.25,0,37701.0
O12382,C1004,2025-08-02,Home & Kitchen,Air Fryer,10,13558.32,0.15,115245.72
O12383,C1161,2025-09-11,Electronics,Power Bank,6,9387.83,0.1,50694.28
O12384,C1126,2025-07-19,Home & Kitchen,Air Fryer,3,6821.36,0.05,19440.88
O12385,C1287,2025-10-09,Furniture,Bed Frame,4,6188.96,0.05,23518.05
O12386,C1379,2025-08-29,Home & Kitchen,Water Purifier,1,11961.86,0.15,10167.58
O12387,C1038,2025-05-29,Stationery,Planner,3,1136.67,0,3410.01
O12388,C1109,2025-09-22,Furniture,Bed Frame,3,9619.47,0.15,24529.65
O12389,C1278,2025-06-11,Electronics,Bluetooth Speaker,2,5556.39,0,11112.78
O12390,C1011,2025-07-01,Furniture,Bookshelf,9,17950.89,0,161558.01
O12391,C1247,2024-12-30,Electronics,Bluetooth Speaker,2,8284.06,0,16568.12
O12392,C1110,2025-01-06,Home & Kitchen,Vacuum Cleaner,1,5506.32,0,5506.32
O12393,C1039,2025-12-23,Furniture,Bookshelf,3,20113.78,0.1,54307.21
O12394,C1145,2024-05-31,Apparel,Jacket,3,1748.36,0.15,4458.32
O12395,C1289,2025-11-10,Electronics,Wireless Earbuds,3,4415.72,0.05,12584.8
O12396,C1184,2025-06-28,Electronics,Bluetooth Speaker,5,5475.78,0.1,24641.01
O12397,C1117,2024-11-15,Electronics,Smart Watch,1,4461.49,0.1,4015.34
O12398,C1261,2025-08-28,Home & Kitchen,Vacuum Cleaner,12,8839.61,0,106075.32
O12399,C1065,2025-03-04,Home & Kitchen,Mixer Grinder,2,10470.15,0.15,17799.25
O12400,C1112,2025-04-24,Apparel,Backpack,6,6320.69,0,37924.14
O12401,C1269,2025-10-21,Apparel,Running Shoes,6,5927.42,0,35564.52
O12402,C1026,2025-06-06,Furniture,Study Table,3,18728.3,0.1,50566.41
O12403,C1024,2025-12-16,Furniture,Bookshelf,3,7263.83,0,21791.49
O12404,C1074,2024-10-16,Home & Kitchen,Mixer Grinder,3,12476.02,0,37428.06
O12405,C1061,2024-11-11,Home & Kitchen,Water Purifier,3,10424.34,0,31273.02
O12406,C1242,2025-11-18,Furniture,Bed Frame,3,23157.02,0.05,65997.51
O12407,C1301,2025-03-30,Apparel,Jacket,7,6316.78,0.1,39795.71
O12408,C1392,2025-05-18,Home & Kitchen,Vacuum Cleaner,6,12043.31,0.05,68646.87
O12409,C1170,2025-11-03,Electronics,Bluetooth Speaker,3,6488.8,0.1,17519.76
O12410,C1209,2025-07-27,Electronics,Smart Watch,3,6222.87,0.15,15868.32
O12411,C1085,2025-05-21,Home & Kitchen,Air Fryer,6,12959.9,0,77759.4
O12412,C1121,2025-10-17,Apparel,Jacket,5,4736.45,0,23682.25
O12413,C1216,2025-02-11,Stationery,Pen Pack,4,1128.97,0,4515.88
O12414,C1235,2025-03-05,Furniture,Bookshelf,6,5701.84,0,34211.04
O12415,C1363,2025-12-31,Stationery,Notebook Set,3,925.1,0.1,2497.77
O12416,C1359,2025-11-16,Furniture,Study Table,4,15918.37,0,63673.48
O12417,C1085,2025-05-27,Home & Kitchen,Vacuum Cleaner,3,9966.96,0.15,25415.75
O12418,C1159,2025-08-14,Furniture,Bed Frame,6,12959.48,0.05,73869.04
O12419,C1409,2024-09-09,Furniture,Office Chair,3,13068.34,0,39205.02
O12420,C1240,2025-10-15,Furniture,Bookshelf,3,6490.99,0,19472.97
O12421,C1152,2025-12-06,Home & Kitchen,Mixer Grinder,1,4784.49,0.15,4066.82
O12422,C1142,2025-09-27,Apparel,Jacket,1,1983.16,0,1983.16
O12423,C1265,2025-03-03,Electronics,Smart Watch,5,2850.07,0.1,12825.32
O12424,C1022,2025-11-09,Furniture,Office Chair,4,19855.77,0,79423.08
O12425,C1352,2025-03-19,Apparel,Backpack,11,1523.92,0.1,15086.81
O12426,C1351,2025-08-22,Electronics,Smart Watch,2,6685.76,0.1,12034.37
O12427,C1316,2025-03-09,Stationery,Desk Organiser,1,1044.33,0.1,939.9
O12428,C1039,2025-06-06,Home & Kitchen,Water Purifier,3,9659.16,0.1,26079.73
O12429,C1402,2024-09-20,Furniture,Study Table,3,9035.74,0.05,25751.86
O12430,C1107,2025-07-04,Furniture,Office Chair,4,15905.72,0,63622.88
O12431,C1153,2025-10-16,Electronics,Smart Watch,2,8977.36,0.15,15261.51
O12432,C1056,2024-10-03,Furniture,Office Chair,2,8730.71,0,17461.42
O12433,C1251,2024-03-11,Home & Kitchen,Mixer Grinder,3,8285.77,0,24857.31
O12434,C1222,2025-05-17,Electronics,Smart Watch,3,6576.61,0,19729.83
O12435,C1182,2024-10-27,Home & Kitchen,Mixer Grinder,1,13750.79,0,13750.79
O12436,C1023,2025-08-24,Furniture,Office Chair,2,15895.66,0,31791.32
O12437,C1400,2025-03-24,Apparel,Sunglasses,6,2378.33,0,14269.98
O12438,C1155,2025-12-10,Furniture,Bookshelf,4,25555.46,0,102221.84
O12439,C1356,2025-09-10,Furniture,Office Chair,2,14314.46,0.1,25766.03
O12440,C1199,2025-02-17,Apparel,Sunglasses,1,1574.95,0.15,1338.71
O12441,C1347,2025-06-20,Furniture,Bookshelf,6,15234.18,0,91405.08
O12442,C1361,2025-02-16,Apparel,Sunglasses,1,2834.54,0.1,2551.09
O12443,C1162,2024-12-08,Home & Kitchen,Vacuum Cleaner,8,11480.42,0.15,78066.86
O12444,C1304,2024-05-14,Electronics,Power Bank,10,6980.8,0.05,66317.6
O12445,C1361,2025-03-13,Stationery,Pen Pack,2,892.09,0.1,1605.76
O12446,C1038,2025-02-11,Home & Kitchen,Air Fryer,1,8778.5,0.15,7461.72
O12447,C1368,2024-12-25,Home & Kitchen,Water Purifier,5,11242.55,0,56212.75
O12448,C1108,2025-12-06,Electronics,Bluetooth Speaker,3,7957.86,0.15,20292.54
O12449,C1035,2025-11-23,Furniture,Bed Frame,5,19610.38,0,98051.9
O12450,C1117,2025-06-24,Furniture,Bookshelf,6,21800.13,0.1,117720.7
O12451,C1280,2025-08-02,Apparel,Backpack,2,5425.84,0.05,10309.1
O12452,C1220,2025-03-16,Apparel,Jacket,4,3059.28,0.15,10401.55
O12453,C1093,2025-09-28,Apparel,Backpack,3,4803.07,0.1,12968.29
O12454,C1188,2025-10-02,Home & Kitchen,Water Purifier,2,6260.65,0.05,11895.23
O12455,C1133,2025-10-06,Electronics,Power Bank,6,2699.67,0.15,13768.32
O12456,C1372,2024-12-28,Electronics,Power Bank,9,4308.6,0,38777.4
O12457,C1353,2025-04-24,Home & Kitchen,Water Purifier,3,7640.49,0,22921.47
O12458,C1211,2025-07-14,Home & Kitchen,Water Purifier,1,3788.03,0,3788.03
O12459,C1230,2025-11-09,Home & Kitchen,Air Fryer,9,12641.63,0.15,96708.47
O12460,C1367,2025-10-17,Stationery,Planner,1,159.45,0.05,151.48
O12461,C1331,2025-06-09,Apparel,Jacket,1,5490.31,0,5490.31
O12462,C1302,2025-03-30,Stationery,Notebook Set,3,1119.9,0.1,3023.73
O12463,C1281,2024-06-15,Stationery,Notebook Set,3,443.84,0.05,1264.94
O12464,C1387,2025-03-22,Furniture,Study Table,3,23629.32,0.15,60254.77
O12465,C1062,2025-11-30,Apparel,Running Shoes,12,2010.98,0,24131.76
O12466,C1104,2025-02-18,Stationery,Notebook Set,1,884.29,0.15,751.65
O12467,C1152,2024-08-03,Electronics,Bluetooth Speaker,1,4885.9,0,4885.9
O12468,C1409,2024-08-10,Furniture,Office Chair,12,23480.14,0.1,253585.51
O12469,C1019,2025-01-27,Electronics,Smart Watch,1,7191.6,0.15,6112.86
O12470,C1404,2025-12-11,Electronics,Smart Watch,2,7653.76,0,15307.52
O12471,C1327,2024-11-08,Electronics,Power Bank,10,1820.88,0,18208.8
O12472,C1094,2025-02-27,Furniture,Bookshelf,6,18352.09,0,110112.54
O12473,C1368,2024-12-07,Furniture,Office Chair,2,7267.85,0,14535.7
O12474,C1284,2024-10-27,Stationery,Notebook Set,2,386.7,0.1,696.06
O12475,C1233,2025-09-03,Electronics,Power Bank,8,8969.66,0,71757.28
O12476,C1392,2024-05-06,Furniture,Office Chair,3,7395.87,0.1,19968.85
O12477,C1246,2025-02-25,Stationery,Pen Pack,1,545.88,0.15,464.0
O12478,C1350,2024-07-26,Furniture,Bed Frame,6,16140.27,0.05,91999.54
O12479,C1056,2025-04-12,Electronics,Bluetooth Speaker,3,6052.6,0,18157.8
O12480,C1145,2025-11-02,Home & Kitchen,Vacuum Cleaner,3,4307.01,0,12921.03
O12481,C1077,2025-12-06,Apparel,Jacket,4,5867.69,0,23470.76
O12482,C1139,2025-12-02,Apparel,Running Shoes,1,4673.33,0.05,4439.66
O12483,C1234,2025-10-19,Home & Kitchen,Vacuum Cleaner,1,6191.51,0,6191.51
O12484,C1205,2025-07-05,Furniture,Office Chair,1,18941.65,0,18941.65
O12485,C1164,2025-01-27,Stationery,Notebook Set,1,296.63,0,296.63
O12486,C1222,2025-04-20,Electronics,Bluetooth Speaker,3,5710.29,0.15,14561.24
O12487,C1003,2025-03-22,Stationery,Notebook Set,1,1080.85,0.1,972.76
O12488,C1075,2024-12-01,Home & Kitchen,Mixer Grinder,5,11881.19,0.05,56435.65
O12489,C1179,2025-06-23,Furniture,Study Table,4,12385.87,0.15,42111.96
O12490,C1171,2024-08-27,Furniture,Bed Frame,6,22760.75,0.05,129736.27
O12491,C1291,2025-09-17,Furniture,Bed Frame,1,9679.35,0.15,8227.45
O12492,C1362,2025-01-09,Furniture,Study Table,3,18308.96,0.15,46687.85
O12493,C1197,2025-10-12,Apparel,Jacket,5,6024.7,0.1,27111.15
O12494,C1083,2024-10-22,Stationery,Planner,2,578.88,0.1,1041.98
O12495,C1105,2025-06-19,Home & Kitchen,Water Purifier,5,3035.05,0,15175.25
O12496,C1057,2025-10-10,Apparel,Backpack,2,3624.7,0.1,6524.46
O12497,C1367,2025-11-14,Apparel,Sunglasses,1,3280.72,0.15,2788.61
O12498,C1411,2025-04-16,Furniture,Office Chair,3,20229.52,0,60688.56
O12499,C1228,2025-11-18,Stationery,Notebook Set,4,871.89,0.1,3138.8
O12500,C1080,2025-12-20,Furniture,Bookshelf,3,22559.88,0.15,57527.69
O12501,C1272,2025-07-27,Stationery,Desk Organiser,3,711.37,0.15,1813.99
O12502,C1356,2025-07-31,Home & Kitchen,Vacuum Cleaner,6,3539.0,0.05,20172.3
O12503,C1378,2024-08-12,Furniture,Bed Frame,3,15565.52,0.15,39692.08
O12504,C1013,2025-09-30,Electronics,Smart Watch,3,4714.44,0.1,12728.99
O12505,C1109,2025-07-21,Stationery,Desk Organiser,3,269.23,0.15,686.54
O12506,C1128,2024-11-22,Apparel,Sunglasses,2,3492.89,0.1,6287.2
O12507,C1075,2025-04-28,Electronics,Wireless Earbuds,8,4542.2,0,36337.6
O12508,C1301,2024-10-05,Furniture,Study Table,8,7433.11,0.05,56491.64
O12509,C1011,2024-06-10,Stationery,Notebook Set,9,323.17,0,2908.53
O12510,C1215,2024-09-11,Electronics,Bluetooth Speaker,2,7874.19,0.05,14960.96
O12511,C1260,2025-09-14,Apparel,Backpack,1,1550.87,0,1550.87
O12512,C1258,2025-11-04,Home & Kitchen,Mixer Grinder,5,10754.67,0,53773.35
O12513,C1416,2024-05-02,Furniture,Bed Frame,3,7102.2,0.1,19175.94
O12514,C1074,2025-07-11,Furniture,Study Table,2,12954.47,0,25908.94
O12515,C1084,2025-04-18,Furniture,Office Chair,3,16804.62,0,50413.86
O12516,C1156,2025-06-02,Apparel,Sunglasses,4,4214.75,0,16859.0
O12517,C1010,2025-02-07,Home & Kitchen,Mixer Grinder,3,4617.44,0.1,12467.09
O12518,C1297,2024-04-26,Electronics,Bluetooth Speaker,3,6522.02,0,19566.06
O12519,C1184,2025-09-27,Home & Kitchen,Vacuum Cleaner,4,6571.97,0.1,23659.09
O12520,C1043,2024-05-03,Stationery,Pen Pack,3,838.82,0.05,2390.64
O12521,C1254,2025-07-09,Electronics,Bluetooth Speaker,7,5386.44,0.05,35819.83
O12522,C1322,2025-11-29,Electronics,Wireless Earbuds,4,4532.22,0.15,15409.55
O12523,C1374,2025-10-23,Stationery,Desk Organiser,3,512.18,0.15,1306.06
O12524,C1113,2025-05-06,Furniture,Office Chair,2,5960.21,0,11920.42
O12525,C1021,2025-07-20,Stationery,Planner,3,1101.76,0.15,2809.49
O12526,C1200,2025-09-24,Apparel,Sunglasses,2,4278.19,0,8556.38
O12527,C1289,2025-10-06,Electronics,Wireless Earbuds,3,7957.52,0.1,21485.3
O12528,C1121,2025-06-26,Apparel,Backpack,11,3706.74,0.05,38735.43
O12529,C1243,2025-06-24,Electronics,Power Bank,1,5121.32,0,5121.32
O12530,C1308,2025-10-17,Electronics,Smart Watch,2,3192.55,0,6385.1
O12531,C1214,2025-05-17,Electronics,Bluetooth Speaker,1,5749.07,0.05,5461.62
O12532,C1240,2025-05-15,Furniture,Study Table,1,14213.37,0.1,12792.03
O12533,C1238,2025-11-04,Home & Kitchen,Mixer Grinder,3,11070.44,0,33211.32
O12534,C1069,2025-10-21,Home & Kitchen,Air Fryer,3,10205.16,0,30615.48
O12535,C1085,2025-05-28,Apparel,Sunglasses,6,2631.8,0.05,15001.26
O12536,C1386,2024-05-10,Electronics,Smart Watch,12,9074.14,0.1,98000.71
O12537,C1076,2025-08-02,Furniture,Bookshelf,2,9844.97,0,19689.94
O12538,C1082,2025-12-21,Electronics,Smart Watch,4,7201.41,0,28805.64
O12539,C1309,2025-04-23,Apparel,Sunglasses,7,1926.16,0.1,12134.81
O12540,C1256,2024-06-25,Furniture,Bookshelf,3,22220.94,0.05,63329.68
O12541,C1044,2025-11-06,Apparel,Jacket,1,5791.88,0.05,5502.29
O12542,C1106,2024-09-01,Electronics,Smart Watch,9,6511.69,0.05,55674.95
O12543,C1166,2025-06-29,Apparel,Jacket,3,1045.27,0.05,2979.02
O12544,C1155,2024-11-02,Home & Kitchen,Vacuum Cleaner,9,12829.22,0.1,103916.68
O12545,C1093,2025-08-11,Apparel,Backpack,1,2180.75,0,2180.75
O12546,C1265,2024-09-28,Furniture,Study Table,6,8012.02,0.05,45668.51
O12547,C1376,2025-05-20,Stationery,Desk Organiser,12,369.41,0,4432.92
O12548,C1024,2025-05-05,Stationery,Notebook Set,1,777.71,0.05,738.82
O12549,C1192,2025-11-28,Furniture,Bookshelf,3,13798.31,0.05,39325.18
O12550,C1071,2025-07-09,Apparel,Sunglasses,1,3345.36,0,3345.36
O12551,C1394,2025-08-21,Home & Kitchen,Vacuum Cleaner,2,2200.49,0.15,3740.83
O12552,C1236,2025-08-04,Home & Kitchen,Air Fryer,3,2521.51,0.15,6429.85
O12553,C1156,2025-04-11,Electronics,Power Bank,3,8427.86,0,25283.58
O12554,C1104,2024-10-30,Home & Kitchen,Mixer Grinder,3,12918.97,0,38756.91
O12555,C1358,2024-11-03,Stationery,Planner,2,455.28,0,910.56
O12556,C1046,2025-07-10,Furniture,Office Chair,2,22483.92,0,44967.84
O12557,C1151,2024-10-13,Stationery,Planner,8,316.25,0.15,2150.5
O12558,C1396,2025-02-26,Apparel,Jacket,1,5135.63,0,5135.63
O12559,C1220,2025-04-12,Electronics,Wireless Earbuds,3,8767.83,0.15,22357.97
O12560,C1416,2025-12-22,Stationery,Pen Pack,7,962.88,0,6740.16
O12561,C1143,2025-11-23,Stationery,Planner,9,1027.62,0.05,8786.15
O12562,C1278,2024-11-01,Stationery,Notebook Set,2,1120.29,0.1,2016.52
O12563,C1259,2025-06-13,Furniture,Bed Frame,3,7479.35,0,22438.05
O12564,C1069,2024-08-08,Apparel,Running Shoes,1,4317.85,0.1,3886.07
O12565,C1229,2025-06-16,Stationery,Planner,10,648.31,0,6483.1
O12566,C1058,2025-05-24,Electronics,Power Bank,3,4493.73,0,13481.19
O12567,C1383,2024-08-13,Electronics,Smart Watch,12,9480.52,0,113766.24
O12568,C1040,2024-03-21,Apparel,Jacket,3,3886.37,0.15,9910.24
O12569,C1023,2025-12-13,Home & Kitchen,Vacuum Cleaner,1,6149.08,0,6149.08
O12570,C1341,2024-09-22,Stationery,Pen Pack,8,783.43,0,6267.44
O12571,C1229,2024-09-21,Electronics,Power Bank,11,4069.27,0,44761.97
O12572,C1261,2024-11-14,Home & Kitchen,Mixer Grinder,13,4603.93,0,59851.09
O12573,C1062,2025-06-25,Furniture,Office Chair,7,24497.44,0.05,162907.98
O12574,C1113,2025-06-02,Stationery,Planner,1,884.71,0,884.71
O12575,C1021,2025-02-07,Apparel,Sunglasses,1,4209.01,0.1,3788.11
O12576,C1323,2024-08-16,Apparel,Backpack,4,4186.11,0.1,15070.0
O12577,C1247,2025-06-01,Stationery,Pen Pack,2,470.32,0.15,799.54
O12578,C1174,2025-05-16,Apparel,Backpack,1,5223.78,0,5223.78
O12579,C1124,2025-05-05,Furniture,Office Chair,11,15265.0,0,167915.0
O12580,C1370,2025-10-06,Furniture,Office Chair,5,9488.56,0,47442.8
O12581,C1210,2025-12-08,Home & Kitchen,Vacuum Cleaner,2,10034.77,0,20069.54
O12582,C1328,2025-05-27,Electronics,Smart Watch,6,2948.81,0.1,15923.57
O12583,C1074,2024-06-29,Home & Kitchen,Mixer Grinder,3,4915.89,0,14747.67
O12584,C1215,2025-10-25,Home & Kitchen,Water Purifier,1,6774.24,0.05,6435.53
O12585,C1168,2025-07-03,Electronics,Power Bank,2,4548.87,0,9097.74
O12586,C1172,2025-12-14,Stationery,Pen Pack,2,487.34,0,974.68
O12587,C1161,2025-11-27,Home & Kitchen,Mixer Grinder,10,11406.52,0,114065.2
O12588,C1019,2025-11-15,Furniture,Office Chair,2,20930.78,0.15,35582.33
O12589,C1351,2025-11-11,Home & Kitchen,Air Fryer,12,11411.08,0.15,116393.02
O12590,C1124,2025-01-19,Stationery,Desk Organiser,3,328.24,0,984.72
O12591,C1032,2025-04-10,Home & Kitchen,Mixer Grinder,2,8556.54,0.1,15401.77
O12592,C1024,2024-07-24,Electronics,Smart Watch,1,5629.24,0,5629.24
O12593,C1120,2024-10-13,Apparel,Running Shoes,13,1407.39,0,18296.07
O12594,C1191,2024-06-21,Stationery,Planner,3,1157.22,0,3471.66
O12595,C1316,2025-04-22,Home & Kitchen,Air Fryer,1,10608.13,0,10608.13
O12596,C1013,2025-05-01,Furniture,Bookshelf,3,18146.31,0,54438.93
O12597,C1319,2025-06-08,Home & Kitchen,Water Purifier,3,12764.76,0,38294.28
O12598,C1064,2025-12-16,Furniture,Office Chair,3,21127.86,0.15,53876.04
O12599,C1336,2025-10-28,Stationery,Notebook Set,11,597.32,0,6570.52
